11. [enunciado] Enunciá el teorema de cambio de variables en integrales dobles: hipótesis sobre la transformación \(g\) y tesis (fórmula con el jacobiano).	Se tiene una función continua \(f\) sobre la región \(D\) (variables \(x, y\)) y una transformación de coordenadas \(g\) definida en \(D^<i>\) (variables \(u, v\)) que manda los puntos de \(D^</i>\) a \(D\).<br><br><b>Hipótesis sobre \(g\):</b><br>- Es <b>inyectiva</b>: a cada elemento de \(D^*\) le corresponde uno y solo uno de \(D\) (equivale a que admite inversa \(g^{-1}\)).<br>- Tiene <b>derivadas parciales continuas</b>.<br>- Su <b>jacobiano</b> (determinante de la matriz jacobiana) es <b>distinto de cero</b>, al menos en el <b>interior</b> de \(D^*\) (lo que ocurra en el borde no importa).<br><br><b>Tesis:</b><br><br>\[\iint_{D} f(x,y)\,dx\,dy = \iint_{D^*} f\big(x(u,v),\, y(u,v)\big)\,\left| J \right|\,du\,dv\]<br><br>Es el equivalente al método de sustitución de las integrales simples: se integra la función evaluada en las nuevas variables sobre \(D^*\), multiplicando el integrando por el <b>módulo del jacobiano</b>.<br><i>Fuente: 02-integrales-dobles-ii.md</i><br><b>En el final:</b> Enunciarlo fue 2024-12-17 T2a y 2025-09-25 T2a.
12. [fórmula] ¿Qué es la matriz jacobiana y el jacobiano de una transformación? Deducí que el jacobiano de las coordenadas polares vale \(\rho\).	La <b>matriz jacobiana</b> es la matriz formada por todas las derivadas parciales de todas las funciones componentes. Para \(x = x(\rho,\varphi)\), \(y = y(\rho,\varphi)\):<br><br>\[J = \begin{pmatrix} \dfrac{\partial x}{\partial \rho} & \dfrac{\partial x}{\partial \varphi} \\ \dfrac{\partial y}{\partial \rho} & \dfrac{\partial y}{\partial \varphi} \end{pmatrix}\]<br><br>Al <b>determinante</b> de esa matriz se lo llama <b>jacobiano</b>.<br><br><b>Coordenadas polares:</b> \(x = \rho\cos\varphi\), \(y = \rho\sin\varphi\):<br><br>\[J = \begin{vmatrix} \cos\varphi & -\rho\sin\varphi \\ \sin\varphi & \rho\cos\varphi \end{vmatrix} = \rho\cos^2\varphi + \rho\sin^2\varphi = \rho(\cos^2\varphi + \sin^2\varphi) = \rho\]<br><br>Por lo tanto \(J = \rho\). (Vale cero en el origen, pero eso no importa porque el jacobiano se exige distinto de cero sólo en el interior de \(D^*\), no en la frontera.)<br><i>Fuente: 02-integrales-dobles-ii.md</i><br><b>En el final:</b> «Explique el cambio a polares y calcule el jacobiano» fue 2026-03-03 T2a.
13. [método] Ejercicio tipo T1: te dan área\((D)\) y una transformación (por ejemplo lineal), y te piden área\((D^*)\). ¿Qué rol cumple el módulo del jacobiano y cómo se razona?	El módulo del jacobiano <b>corrige las áreas</b> de las regiones de integración cuando la transformación las deforma: está asociado a la <b>relación entre los tamaños de las áreas</b> de \(D\) y \(D^*\).<br><br><i>Ejemplo del apunte</i> (cambio \(u = x+y\), \(v = x-y\), con \(|J_g| = \frac{1}{2}\)):<br>- Área de \(D\) (cuadrado de lado \(\sqrt{2}\)): \(\text{área}(D) = 2\).<br>- Área de \(D^<i>\) (base de \(1\) a \(3\) mide \(2\), altura de \(-1\) a \(1\) mide \(2\)): \(\text{área}(D^</i>) = 4\).<br>- Al pasar a \(D^*\) el área <b>se agrandó</b> (de \(2\) a \(4\)); para que la integral dé lo mismo hubo que multiplicar por \(\frac{1}{2}\), que es exactamente el módulo del jacobiano.<br><br><b>Regla práctica:</b> como la transformación es <b>lineal</b>, el jacobiano es una <b>constante</b>, y entonces<br><br>\[\text{área}(D) = \iint_{D^<i>} |J|\,du\,dv = |J| \cdot \text{área}(D^</i>)\]<br><br>(caso \(f \equiv 1\) del teorema). Conocida una de las dos áreas y \(|J|\), se despeja la otra. Si el jacobiano no es constante (ej. polares, \(J = \rho\)), no se puede sacar de la integral.<br><i>Fuente: 02-integrales-dobles-ii.md</i><br><b>En el final:</b> Es el 2025-09-25 T2b del final, con \(\phi(u,v)=(u+2v,\,2u+v)\) y \(\text{Área}(D)=12\) — idéntico al T1 del 2º parcial de 2016.
14. [fórmula] ¿Cómo se define el <b>flujo de un campo vectorial \(\vec{F}\) a través de una superficie \(S\)</b> parametrizada por \(\sigma\)? (fórmula con el producto vectorial fundamental)	Sea \(\vec{F}\) definido en \(A \subseteq \mathbb{R}^3\) y \(S\) una superficie simple y orientable (por partes) parametrizada por \(\sigma: D \subseteq \mathbb{R}^2 \to \mathbb{R}^3\), <b>incluida en el dominio del campo</b>:<br>\[\iint_S \vec{F} \cdot d\vec{S} = \iint_D \vec{F}(\sigma(u,v)) \cdot \left( \sigma'_u \times \sigma'_v \right) du\,dv\]<br><br>Es la integral doble sobre \(D\) del campo <b>evaluado en los puntos de la superficie</b>, producto escalar con el <b>producto vectorial de las derivadas parciales</b> de la parametrización (\(\sigma'_u \times \sigma'_v\) = vector normal a \(S\), no nulo si \(S\) es regular).<br><br>Interpretación física: si \(\vec{F}\) es el campo de velocidades de un fluido, el flujo es el <b>caudal</b> (\(\vec{F}\cdot\check{n}\,dS\) con \(dS = \|\sigma'_u \times \sigma'_v\|\,du\,dv\); las normas se cancelan). Si \(S\) es cerrada se puede agregar un circulito al signo integral, pero la integral es la misma.<br><i>Fuente: 14-flujo.md</i>
15. [método] ¿Cómo se calcula el flujo cuando la superficie viene dada por una <b>ecuación cartesiana</b> \(g(x,y,z) = 0\) (con \(z\) dependiente de \(x,y\))? ¿Cuándo NO sirve esta fórmula?	Si la superficie es el conjunto de nivel cero de \(g\) y una variable depende de las otras dos (p. ej. \(z = z(x,y)\), cumpliendo el teorema de la función implícita):<br>\[\iint_S \vec{F} \cdot d\vec{S} = \iint_{D_{xy}} \vec{F} \cdot \frac{\nabla g}{\left| g'_z \right|}\, dx\, dy\]<br><br>donde \(\vec{F}\) se <b>evalúa en los puntos de la superficie</b> (reemplazando \(z\) en términos de \(x,y\)) y \(D_{xy}\) es la <b>proyección</b> de la superficie al plano \(xy\).<br><br>Ojo: a diferencia de campos escalares/áreas, NO se usa la norma del gradiente sino <b>el gradiente directamente</b> (\(\nabla g\) es un vector normal; su sentido fija la orientación).<br><br><b>Restricción:</b> una variable debe depender de las otras dos. <b>No sirve</b> para una esfera completa: a un mismo \((x,y)\) le corresponderían dos imágenes (una arriba y otra abajo del plano \(xy\)).<br><br>Ejemplo (paraboloide \(z = x^2+y^2\), \(z\le 1\)): \(g = z - x^2 - y^2\), \(\nabla g = (-2x, -2y, 1)\), \(g'_z = 1\), se integra sobre \(x^2+y^2 \le 1\) pasando a polares.<br><i>Fuente: 14-flujo.md</i><br><b>En el final:</b> La receta de todos los flujos por superficie abierta del banco B2 (paraboloide z = 9 − x² − y², etc.).
16. [método] <b>Método:</b> calcular una circulación en el espacio usando el <b>Teorema de Stokes</b> (pasos, con el ejemplo de la intersección cilindro–plano).	<b>Paso 1:</b> Calcular \(\operatorname{rot}\vec{F}\) con el determinante. (Ej.: \(\vec{F} = (x^2, xy, z^2) \Rightarrow \operatorname{rot}\vec{F} = (0, 0, y)\).)<br><br><b>Paso 2:</b> Elegir una superficie \(S\) cuyo <b>borde sea la curva</b> dada. (Ej.: curva intersección de \(x^2+y^2=1\) y \(x+y+z=1\) → se elige el trozo del plano encerrado dentro del cilindro.)<br><br><b>Paso 3:</b> Escribir \(S\) como conjunto de nivel cero de \(g\) y calcular el normal. (Ej.: \(g = x+y+z-1\), \(\nabla g = (1,1,1)\), \(g'_z = 1\).) El flujo del rotor queda:<br>\[\iint_{S} \operatorname{rot}\vec{F} \cdot \frac{\nabla g}{|g'_z|}\, dx\, dy \quad \text{sobre la proyección } S_{xy}\]<br><br><b>Paso 4:</b> Integrar sobre la proyección, pasando a <b>polares</b> si conviene. (Ej.: \(\iint_{x^2+y^2\le 1} y\,dx\,dy = \int_0^{2\pi}\int_0^1 r^2\sin\varphi\,dr\,d\varphi = 0\) porque \(\int_0^{2\pi}\sin\varphi\,d\varphi = 0\).)<br><br><b>Cuándo conviene:</b> cuando parametrizar la curva por definición genera integrandos trigonométricos laboriosos; con Stokes suele salir "en un renglón" (ej. del plano: flujo de \((0,0,2)\) → \(2 \times\) área del triángulo proyectado \(= 1\)).<br><br><b>Verificar</b> que la orientación del borde esté en correspondencia con el normal elegido (superficie a la izquierda).<br><i>Fuente: 16-rotor-en-el-espacio.md</i><br><b>En el final:</b> La receta del banco B4 (2025-07-15 P1, 2026-05-19 P1, 2025-07-29 P1).
17. [fórmula] Los <b>3 casos de raíces</b> de la ecuación característica y la solución general de cada uno.	<b>Caso 1 — raíces reales distintas</b> (\(m_1\neq m_2\)):<br><br>\[y = c_1\,e^{m_1 x} + c_2\,e^{m_2 x}\]<br><br><b>Caso 2 — raíz real doble</b> (\(m=-p/2\)):<br><br>\[y = c_1\,e^{mx} + c_2\,x\,e^{mx}\]<br><br><b>Caso 3 — raíces complejas conjugadas</b> (\(m = \alpha\pm\beta i\), con \(\alpha=-\dfrac{p}{2}\), \(\beta=\dfrac{\sqrt{4q-p^2}}{2}\)):<br><br>\[y = e^{\alpha x}\left[c_1\cos(\beta x) + c_2\sin(\beta x)\right]\]<br><br>En la práctica: resolvé la característica y leé \(\alpha\) y \(\beta\) directo de las raíces (\(\beta\) = coeficiente positivo de \(x\) en las trigonométricas). Ejemplo: \(m^2+2m+5=0 \Rightarrow m=-1\pm 2i \Rightarrow y=e^{-x}[c_1\cos 2x + c_2\sin 2x]\).<br><i>Fuente: 18 (con corrección de β)</i><br><b>En el final:</b> El 2026-07-28 P3 (y″−4y′+4y = 25 sen x) es el caso 2, raíz doble \(m=2\).
18. [método] <b>Coeficientes indeterminados:</b> ¿qué \(y_p\) proponés según la forma de \(f(x)\), y por qué funciona?	Requiere coeficientes constantes y \(f(x)\) de forma "linda":<br><br>- \(f\) = <b>polinomio de grado \(n\)</b> \(\Rightarrow\) proponer polinomio completo de grado \(n\): \(y_p = ax^n+\dots+b\).<br>- \(f\) = <b>seno o coseno</b> \(\Rightarrow\) proponer \(A\cos(\omega x)+B\sin(\omega x)\) (los dos, aunque \(f\) tenga uno solo).<br>- \(f\) = <b>exponencial</b> \(e^{kx}\) \(\Rightarrow\) proponer \(A\,e^{kx}\).<br>- \(f\) = <b>suma</b> de varios \(\Rightarrow\) por superposición, proponer una \(y_p\) para cada término y sumar.<br><br><b>Por qué funciona:</b> las derivadas conservan el formato (un polinomio deriva a polinomios, una exponencial a exponenciales), así que al reemplazar se pueden <b>comparar coeficientes</b> y despejar. En estos parciales el término derecho es siempre polinomio/constante/exponencial/coseno: coeficientes indeterminados alcanza para todos.<br><i>Fuente: 19</i>
19. [método] <b>Resonancia:</b> ¿cuándo multiplicás la propuesta de \(y_p\) por \(x\) o por \(x^2\)? ¿Cuál es la señal práctica?	Cuando \(f(x)\) contiene \(e^{m_1 x}\) con \(m_1\) <b>raíz de la ecuación característica</b>:<br><br>- raíz <b>simple</b> \(\Rightarrow\) multiplicar la propuesta por \(x\): \(y_p = x\cdot(\text{propuesta})\).<br>- raíz <b>doble</b> (\(m_1=m_2\)) \(\Rightarrow\) multiplicar por \(x^2\).<br><br><b>Señal práctica:</b> si al comparar coeficientes el sistema da <b>incompatible</b>, multiplicá por \(x\); si vuelve a dar incompatible, por \(x^2\).<br><br>(Ojo: una constante en \(f\) es \(e^{0x}\) — hay resonancia si \(m=0\) es raíz, como en \(y''+4y'=8\).)<br><i>Fuente: 19</i>
20. [fórmula] Derivada direccional <b>por definición</b> en \((0,0)\) de una función partida, y cómo se decide después la continuidad (plan B del T2).	\[ f'\big((0,0),(a,b)\big)=\lim_{t\to0}\frac{f(ta,tb)-f(0,0)}{t} \]<br>Reemplazar y ver si el límite depende de \((a,b)\) o no existe (para \(f_x\): \((a,b)=(1,0)\)). Después:<br>- <b>Continuidad en (0,0):</b> ¿\(\lim_{(x,y)\to(0,0)}f=f(0,0)\)? Para negarlo, dos trayectorias (\(y=mx\), \(y=kx^2\)) con límites distintos. Para afirmarlo, acotar / polares.<br>- <b>V/F «discontinua / no admite derivada en ninguna dirección»:</b> calcular el límite (continuidad) y la derivada direccional por definición; justificar cada una.<br>Cayó como 2025-07-29 T2b y 2024-07-23 P1.<br><i>Fuente: machete 1P §10</i>
21. [fórmula] Derivada direccional <b>máxima, mínima y nula</b>: valor y dirección en cada caso. ¿Qué pasa si el vector dado no es unitario?	\[ f'(A,\hat u)=\nabla f(A)\cdot\hat u \] (\(\hat u\) unitario)<br>- <b>Máxima:</b> \(\lVert\nabla f(A)\rVert\), en dirección \(\nabla f/\lVert\nabla f\rVert\).<br>- <b>Mínima</b> (máximo decrecimiento): \(-\lVert\nabla f(A)\rVert\), en dirección \(-\nabla f/\lVert\nabla f\rVert\).<br>- <b>Nula:</b> las direcciones \(\perp\nabla f\); en 2D \(\hat u=\pm(-f_y,f_x)/\lVert\nabla f\rVert\).<br>Justificación: \(\nabla f\cdot\hat u=\lVert\nabla f\rVert\cos\theta\).<br><b>OJO:</b> si el vector dado no es unitario, la cátedra toma \(\nabla f\cdot\bar v\) sin normalizar, salvo que aclaren «unitario».<br>Es el 2026-07-28 P4 y el 2024-10-09 P3.<br><i>Fuente: machete 1P §1 y §10</i>
22. [enunciado] Enunciá la <b>regla de la cadena</b> (forma matricial), con hipótesis.	\(g\) diferenciable en \(A\) y \(f\) diferenciable en \(g(A)\) ⇒ \(h=f\circ g\) es diferenciable en \(A\), con<br>\[ Dh(A)=Df(g(A))\cdot Dg(A) \]<br>(producto de matrices jacobianas). Es el 2024-12-03 T1a.<br><i>Fuente: machete 1P §10</i>
23. [fórmula] Derivación <b>implícita</b>: fórmulas de \(f_x\), \(f_y\) para \(z=f(x,y)\) dada por \(F(x,y,z)=0\), y qué hay que verificar para justificar (teorema de la función implícita).	\[ f_x=-\frac{F_x}{F_z},\qquad f_y=-\frac{F_y}{F_z}\quad(F_z\ne0) \]<br>- Primero hallá el punto base: reemplazá \((x,y)\) y despejá \(z_0\) (probá enteros que hagan \(\ln(\cdot)=0\) o el exponente \(=0\)).<br>- <b>Teorema de la función implícita:</b> \(F(P)=0\), \(F\in C^1\) y \(F_z(P)\ne0\) ⇒ \(z=f(x,y)\) existe y es \(C^1\) en un entorno.<br>- Con \(G(u,v,z)=0\): \(g_u=-G_u/G_z\), \(g_v=-G_v/G_z\).<br>Herramienta de B6, el ejercicio más reciclado del final.<br><i>Fuente: machete 1P §3</i>
24. [método] Criterio del <b>Hessiano</b> para clasificar puntos críticos, y cómo se buscan extremos <b>absolutos sobre una región</b> cerrada.	1. <b>Puntos críticos:</b> \(\nabla f=(0,0)\).<br>2. <b>Hessiano</b> en cada crítico: \[ H=\begin{pmatrix}f_{xx}&f_{xy}\\ f_{xy}&f_{yy}\end{pmatrix},\quad D=f_{xx}f_{yy}-f_{xy}^{2} \]<br>- \(D>0, f_{xx}>0\): mínimo local. - \(D>0, f_{xx}<0\): máximo local. - \(D<0\): punto silla. - \(D=0\): no decide, analizar a mano el signo de \(f-f(P)\).<br>- <b>Extremos sobre una región:</b> críticos interiores + frontera (parametrizar o Lagrange \(\nabla f=\lambda\nabla g\)) → comparar valores. Es el 2026-05-19 P4.<br><i>Fuente: machete 1P §5</i>
