Coordenadas esféricas (versión de la cátedra, con \(\theta\) medido desde el plano \(xy\)): transformación completa, rangos y jacobiano. ¿Cuánto vale \(|J|\) y por qué se pueden sacar las barras de módulo?	- \(\rho\): distancia del punto al origen, \(\rho \ge 0\).<br>- \(\theta\): ángulo del segmento con el <b>plano \(xy\)</b>, \(\theta \in \left[-\frac{\pi}{2}, \frac{\pi}{2}\right]\) (positivo por encima del plano).<br>- \(\varphi\): ángulo de la proyección sobre el plano \(xy\) con el eje \(x\), \(\varphi \in [0, 2\pi]\).<br><br>\[x = \rho\cos\theta\cos\varphi, \quad y = \rho\cos\theta\sin\varphi, \quad z = \rho\sin\theta\]<br><br><b>Jacobiano</b> (recordarlo de memoria):<br><br>\[J = -\rho^2\cos\theta \qquad\Rightarrow\qquad |J| = \rho^2\cos\theta\]<br><br>porque \(\rho^2 \ge 0\) siempre y \(\cos\theta \ge 0\) al ser \(\theta \in \left[-\frac{\pi}{2},\frac{\pi}{2}\right]\).<br><br><b>Chequeo clásico:</b> volumen de la esfera de radio \(R\): \(\rho\in[0,R]\), \(\theta\in[-\frac{\pi}{2},\frac{\pi}{2}]\), \(\varphi\in[0,2\pi]\) da \(2\pi \cdot 2 \cdot \frac{R^3}{3} = \frac{4}{3}\pi R^3\).<br><i>Fuente: 04-integrales-triples-i.md</i>
¿Cómo se calcula un volumen (a) con una integral doble y (b) con una integral triple? ¿Cuándo vale la interpretación como volumen en el caso doble?	<b>(a) Con integral doble:</b> si la gráfica de \(f\) es <b>positiva</b> (está por encima del plano \(xy\)), \(\iint_D f\,dA\) es el volumen del sólido entre \(z=f(x,y)\) y el plano \(xy\) sobre \(D\). Entre dos gráficas (la de arriba menos la de abajo):<br><br>\[V = \iint_D (f_2 - f_1)\,dA\]<br><br>⚠️ Solo vale si \(f\) está por encima del plano \(xy\); si toma valores positivos y negativos, se compensan y ya no representa un volumen.<br><br><b>(b) Con integral triple:</b> integrar la <b>función unitaria</b> sobre la región \(E\):<br><br>\[V_E = \iiint_E 1\,dV = \iint_D \left[h_2(x,y) - h_1(x,y)\right] dA\]<br><br>(la integral interior en \(z\) da techo menos piso). No confundir el volumen de la región con la integral de una función sobre esa región: solo coinciden cuando la función es la unitaria.<br><i>Fuente: 04-integrales-triples-i.md</i>
Masa de un cuerpo \(\Omega\) con densidad \(\delta(x,y,z)\): fórmula y pasos típicos de resolución (caso con simetría respecto del eje \(z\)).	El diferencial de masa es \(dm = \delta\,dx\,dy\,dz\), y la masa es la integral triple de la densidad sobre todo el cuerpo:<br><br>\[m_\Omega = \iiint_{\Omega} \delta\,dx\,dy\,dz\]<br><br><b>Método típico</b> (ej.: \(x^2+y^2\le 9\), \(0\le z\le 16-x^2-y^2\), \(\delta = k\sqrt{x^2+y^2}\)):<br>1. Por la simetría respecto del eje \(z\) usar <b>cilíndricas</b> con \(|J| = \rho\).<br>2. Transformar región: \(\rho \le 3\), \(0 \le z \le 16-\rho^2\), \(\varphi\in[0,2\pi]\); y densidad: \(\delta = k\rho\).<br>3. Integrar primero en \(z\) (da techo menos piso), luego la integral en \(\varphi\) aporta \(2\pi\) si el integrando no depende de \(\varphi\):<br><br>\[m = \int_0^{2\pi}\!\!\int_0^3\!\!\int_0^{16-\rho^2} (k\rho)\cdot\rho\,dz\,d\rho\,d\varphi = \frac{954}{5}\pi k\]<br><br><b>No olvidar:</b> densidad <b>por</b> jacobiano en el integrando.<br><i>Fuente: 04-integrales-triples-i.md</i>
¿Cómo se expresan el área de una región plana \(D\) y la masa de una placa con densidad \(\delta(x,y)\) como integrales dobles?	<b>Área:</b> integral doble de la función unitaria sobre \(D\):<br><br>\[\text{Área}(D) = \iint_D 1\,dA = \int_a^b \big(h(x) - g(x)\big)\,dx\]<br><br>(la integral interior de \(1\,dy\) da \(h(x)-g(x)\), y se recupera el área entre dos curvas de Análisis I).<br><br><b>Masa de una placa plana</b> con densidad \(\delta(x,y)\):<br><br>\[m = \iint_D \delta(x,y)\,dx\,dy\]<br><br>Si \(\delta = 1\) la integral da el área; si no, la masa. Con densidad, los momentos estáticos y baricentros se redefinen agregando \(\delta\) en el integrando, y en el baricentro el denominador pasa de ser el área \(A_D\) a ser la masa \(m\).<br><i>Fuente: 01-integrales-dobles-i.md</i>
Momentos estáticos \(M_x\), \(M_y\) de una región plana \(D\) y coordenadas del baricentro \((x_G, y_G)\). ¡Ojo con cuál momento va en cada coordenada!	<b>Momentos estáticos (primer orden):</b><br><br>\[M_x = \iint_D y\,dx\,dy \qquad M_y = \iint_D x\,dx\,dy\]<br><br>(respecto al eje \(x\) se integra \(y\), y viceversa).<br><br><b>Baricentro</b> (cada coordenada usa el momento respecto del eje <i>contrario</i>):<br><br>\[x_G = \frac{M_y}{A_D} = \frac{\iint_D x\,dx\,dy}{A_D} \qquad y_G = \frac{M_x}{A_D} = \frac{\iint_D y\,dx\,dy}{A_D}\]<br><br><b>Atajos que ahorran cuentas:</b><br>- Si la región es simétrica respecto de un eje, el integrando antisimétrico da integral \(0\) (ej.: semicírculo simétrico respecto del eje \(y\) ⟹ \(x_G = 0\)).<br>- El momento estático respecto de un eje <b>baricéntrico</b> vale \(0\) (\(M_x = y_G\cdot A_D = 0\)).<br>- Resultados de referencia: triángulo rectángulo: baricentro a \(\frac{b}{3}\) y \(\frac{h}{3}\) de los catetos; semicírculo: \(y_G = \frac{4R}{3\pi}\).<br><i>Fuente: 03-integrales-dobles-iii.md</i>
Momentos estáticos de un cuerpo respecto a los planos coordenados y coordenadas del centro de masa \((x_c, y_c, z_c)\).	<b>Momentos estáticos respecto a los planos coordenados</b> (distancia al plano por densidad):<br><br>\[M_{x=0} = \iiint_{\Omega} x\,\delta\,dx\,dy\,dz, \quad M_{y=0} = \iiint_{\Omega} y\,\delta\,dx\,dy\,dz, \quad M_{z=0} = \iiint_{\Omega} z\,\delta\,dx\,dy\,dz\]<br><br><b>Centro de masa</b> (momento sobre masa):<br><br>\[x_c = \frac{M_{x=0}}{m_\Omega}, \qquad y_c = \frac{M_{y=0}}{m_\Omega}, \qquad z_c = \frac{M_{z=0}}{m_\Omega}\]<br><br>con \(m_\Omega = \iiint_\Omega \delta\,dx\,dy\,dz\).<br><br><b>Atajo:</b> si \(\Omega\) es simétrico respecto de un plano y el integrando es antisimétrico, la integral vale \(0\) (ej.: paraboloide \(z = 1-x^2-y^2\) sobre \(z=0\) ⟹ \(M_{x=0} = M_{y=0} = 0\) y el centro de masa queda sobre el eje \(z\): \((0, 0, \frac{1}{3})\)).<br><i>Fuente: 05-integrales-triples-ii.md</i>
Área de una superficie simple: fórmula para una parametrización \(\sigma(u,v)\) y fórmula cuando la superficie es la gráfica de \(z(x,y)\) definida implícitamente por \(g(x,y,z)=0\). ¿Qué requisito tiene la segunda?	<b>Caso paramétrico:</b><br><br>\[A = \iint_{D} \left\| \sigma'_u \times \sigma'_v \right\| du\,dv\]<br><br>donde \(\sigma'_u \times \sigma'_v = \vec{N}\) es normal a la superficie y su norma es el área del paralelogramo tangente: \(d\sigma = \|\sigma'_u \times \sigma'_v\|\,du\,dv\). El área <b>no depende de la parametrización</b>.<br><br><b>Caso gráfica / conjunto de nivel \(g(x,y,z)=0\):</b><br><br>\[A = \iint_{D} \frac{\left\| \nabla g \right\|}{\left| g'_z \right|} dx\,dy\]<br><br>con \(D\) la proyección sobre el plano \(xy\). Sale de que para \(\sigma = (x, y, z(x,y))\): \(\sigma'_x \times \sigma'_y = (-z'_x, -z'_y, 1)\) y, por función implícita, \(z'_x = -\frac{g'_x}{g'_z}\), \(z'_y = -\frac{g'_y}{g'_z}\).<br><br><b>Requisito:</b> la superficie debe verse realmente como gráfica de una función \(z(x,y)\) con \(g'_z \ne 0\) (no sirve para la esfera completa: para un mismo \((x,y)\) habría dos imágenes; se calcula media y se multiplica por 2).<br><br><b>Referencia:</b> esfera de radio \(r\): \(\|\sigma'_\theta \times \sigma'_\varphi\| = r^2\cos\theta\) y \(A = 4\pi r^2\).<br><i>Fuente: 12-área-de-una-superficie.md</i>
Masa de una chapa: ¿cómo se integra un campo escalar \(f\) sobre una superficie \(S\) (forma paramétrica y forma de gráfica)? ¿Y el valor medio?	<b>Forma paramétrica</b> (campo evaluado en la superficie por diferencial de área):<br><br>\[\iint_S f\,dS = \iint_V f(\sigma(u,v))\,\left\| \sigma'_u \times \sigma'_v \right\| du\,dv\]<br><br><b>Superficie dada como conjunto de nivel</b> \(g(x,y,z)=0\) (gráfica de \(z(x,y)\)):<br><br>\[\iint_S f\,dS = \iint_R f(x, y, z(x,y))\,\frac{\left\| \nabla g \right\|}{\left| g'_z \right|}\,dx\,dy\]<br><br>con \(R\) la proyección sobre el plano \(xy\). El resultado <b>no depende de la parametrización</b>.<br><br><b>Valor medio:</b><br><br>\[f_{\text{medio}} = \frac{\iint_S f\,dS}{\text{Área}(S)}\]<br><br><b>Referencia</b> (masa de la semiesfera de radio \(r\) con \(f = kz\)): en esféricas \(f(\sigma) = kr\sin\theta\), diferencial \(r^2\cos\theta\), y da \(k\pi r^3\) por cualquiera de los dos caminos.<br><i>Fuente: 13-masa-de-una-chapa.md</i>
Integral de un campo vectorial \(\vec{F}\) a lo largo de una curva \(C\) parametrizada por \(\lambda(t)\), \(t\in[a,b]\): definición, cómo se reduce a integral simple y notación diferencial.	<b>Definición:</b><br><br>\[\int_C \vec{F} \cdot d\vec{\lambda} = \int_a^b \vec{F}(\lambda(t)) \cdot \lambda'(t)\,dt\]<br><br>Si la curva es <b>cerrada</b> se escribe \(\oint_C \vec{F}\cdot d\vec{\lambda}\) y se llama <b>circulación</b>. Físicamente es el <b>trabajo</b> del campo de fuerza: \(dW = (\vec{F}\cdot\breve{T})\,d\lambda = \vec{F}(\lambda(t))\cdot\lambda'(t)\,dt\).<br><br><b>Reducción a integral simple</b> — pasos:<br>1. Derivar la parametrización: \(\lambda'(t)\).<br>2. Evaluar el campo en los puntos de la curva: \(\vec{F}(\lambda(t))\).<br>3. Hacer el producto escalar → función de una sola variable.<br>4. Integrar respecto de \(t\) entre \(a\) y \(b\).<br><br><b>Notación diferencial</b> (curva gráfica de \(y=f(x)\), con \(\lambda(x)=(x,f(x))\) y \(y'dx = dy\)):<br><br>\[\int_C f_1\,dx + f_2\,dy\]<br><br>⚠️ El resultado depende de la <b>curva</b> (no solo de los extremos) y de la <b>orientación</b>.<br><i>Fuente: 08-trabajo-de-un-campo-vectorial.md</i>
¿Cómo se determina el sentido de recorrido de una curva parametrizada y cómo se invierte? ¿Qué le pasa a la integral del campo al invertir la orientación?	<b>Determinar el sentido (2 formas):</b><br>1. <b>Asignar valores crecientes</b> a la variable y ver cómo se desplaza el punto. Ej.: en \(\beta(t) = (r\cos t, r\sin t)\), en \(t=0\) el punto es \((r,0)\) y en \(t=\pi/2\) es \((0,r)\) → recorrido <b>antihorario</b>.<br>2. <b>Analizar el vector velocidad</b> \(\lambda'(t)\): apunta en la dirección del movimiento; ubicándolo en un punto de la curva se ve hacia dónde avanza.<br><br><b>Invertir la parametrización:</b><br>- Sustituir la variable: en \([0,1]\), reemplazar \(t = 1-s\) (las imágenes se recorren en orden inverso).<br>- En la circunferencia: <b>cambiar el signo de la coordenada \(y\)</b>: \(\gamma(t) = (r\cos t, -r\sin t)\) → sentido horario.<br><br><b>Efecto en la integral (teorema de reparametrización):</b> si la reparametrización conserva la orientación, la integral es <b>igual</b>; si la invierte, la integral tiene el <b>signo opuesto</b> (mismo valor absoluto). Ej.: la parábola de \((0,0)\) a \((1,1)\) con \(\vec{F}=(1,x)\) da \(\frac{5}{3}\); recorrida al revés da \(-\frac{5}{3}\).<br><i>Fuente: 08-trabajo-de-un-campo-vectorial.md</i>
Longitud de una curva simple parametrizada por \(\lambda(t)\), \(t\in[a,b]\): fórmula (la única a retener de este apunte).	\[L = \int_a^b \left\| \lambda'(t) \right\| dt\]<br><br>Es la integral de la <b>norma de la derivada</b> de la parametrización entre los extremos del intervalo del parámetro. El diferencial de longitud es \(d\lambda = \|\lambda'(t)\|\,dt\), y el resultado no depende de la parametrización.<br><br><b>Chequeo:</b> circunferencia \(\lambda(t) = (r\cos t, r\sin t)\), \(t\in[0,2\pi]\): \(\lambda'(t) = (-r\sin t, r\cos t)\), \(\|\lambda'\| = r\) y \(L = 2\pi r\).<br><i>Fuente: 06-longitud-de-una-curva.md</i>
Enunciá el teorema de cambio de variables para integrales triples: hipótesis sobre la transformación \(g\) y tesis.	<b>Hipótesis:</b> \(g\) es una transformación de coordenadas del conjunto \(E^<i>\) (en las variables \(u,v,w\)) al conjunto \(E\) (en \(x,y,z\)) tal que, en el <b>interior</b> de \(E^</i>\):<br>- \(g\) es <b>inyectiva</b> (a puntos distintos les corresponden imágenes distintas),<br>- \(g\) es de <b>clase \(C^1\)</b> (las tres componentes con derivadas parciales continuas),<br>- el <b>jacobiano no se anula</b>, donde<br><br>\[J = \frac{\partial(x,y,z)}{\partial(u,v,w)} = \det \begin{pmatrix} x'_u & x'_v & x'_w \\ y'_u & y'_v & y'_w \\ z'_u & z'_v & z'_w \end{pmatrix}\]<br><br><b>Tesis:</b><br><br>\[\iiint_E f(x,y,z)\,dx\,dy\,dz = \iiint_{E^*} f\big(g(u,v,w)\big)\,|J|\,du\,dv\,dw\]<br><br>Es el mismo teorema de las integrales dobles agregando una variable. ⚠️ En la integral va el <b>módulo</b> del jacobiano.<br><i>Fuente: 04-integrales-triples-i.md</i>
Valor medio de una función sobre una región del plano (\(D\)) y sobre una región del espacio (\(E\)).	<b>En el plano</b> (integrales dobles):<br><br>\[\bar{f} = \frac{\iint_D f\,dA}{\text{Área}(D)} = \frac{\iint_D f\,dA}{\iint_D 1\,dA}\]<br><br><b>En el espacio</b> (integrales triples):<br><br>\[\bar{f} = \frac{\iiint_E f\,dV}{\iiint_E 1\,dV} = \frac{1}{V_E}\iiint_E f\,dV\]<br><br>Equivalentemente \(\iiint_E f\,dV = \bar{f}\cdot V_E\): sirve como verificación rápida (ej.: función lineal sobre un cuadrado → valor medio en el centro por el área).<br><i>Fuente: 04-integrales-triples-i.md</i>
Enunciá formalmente el <b>Teorema de la Divergencia (Gauss)</b>, con hipótesis y tesis.	<b>Hipótesis:</b><br>- \(\vec{F}: A \subseteq \mathbb{R}^3 \to \mathbb{R}^3\) campo vectorial de <b>clase \(C^1\)</b> (cada función componente tiene derivadas parciales continuas respecto de las tres variables).<br>- \(\Omega\) es una <b>región simple del espacio</b>, incluida dentro del dominio del campo (se puede evaluar \(\vec{F}\) en cualquier punto de la región).<br>- \(\partial\Omega\) es la superficie frontera de \(\Omega\) (superficie simple y orientable por partes, cerrada), <b>orientada en forma positiva</b>: normales hacia el exterior.<br><br><b>Tesis:</b> el flujo del campo a través de la frontera cerrada es igual a la integral triple de la divergencia sobre la región:<br>\[\oiint_{\partial\Omega} \vec{F} \cdot d\vec{S} = \iiint_{\Omega} \operatorname{div}\vec{F}\,dx\,dy\,dz\]<br><br>Relaciona una integral de superficie (flujo por superficie cerrada) con una integral triple.<br><i>Fuente: 15-divergencia.md</i>
Enunciá el <b>Teorema del rotor (Stokes)</b>, con hipótesis y tesis.	<b>Hipótesis:</b><br>- \(\vec{F}\) campo vectorial de (un subconjunto de) \(\mathbb{R}^3 \to \mathbb{R}^3\), de <b>clase \(C^1\)</b> (todas sus derivadas parciales continuas).<br>- \(S\) superficie <b>simple y orientable</b> incluida en el dominio del campo, con parametrización \(\sigma\) (sobre una región \(D\) del plano) tal que el <b>borde de \(S\) es una curva regular y simple</b>.<br>- El <b>borde de \(S\) orientado en correspondencia</b> con el campo de versores normales \(\vec{n}\): caminando con la cabeza en la dirección de \(\vec{n}\) y dejando la superficie a la izquierda.<br><br><b>Tesis:</b> la circulación (trabajo) de \(\vec{F}\) a lo largo del borde de \(S\) es igual al <b>flujo del rotor</b> de \(\vec{F}\) a través de \(S\):<br>\[\oint_{\partial S} \vec{F} \cdot d\vec{r} = \iint_{S} \operatorname{rot}\vec{F} \cdot d\vec{S}\]<br><i>Fuente: 16-rotor-en-el-espacio.md</i>
¿Cómo se define el <b>flujo de un campo vectorial \(\vec{F}\) a través de una superficie \(S\)</b> parametrizada por \(\sigma\)? (fórmula con el producto vectorial fundamental)	Sea \(\vec{F}\) definido en \(A \subseteq \mathbb{R}^3\) y \(S\) una superficie simple y orientable (por partes) parametrizada por \(\sigma: D \subseteq \mathbb{R}^2 \to \mathbb{R}^3\), <b>incluida en el dominio del campo</b>:<br>\[\iint_S \vec{F} \cdot d\vec{S} = \iint_D \vec{F}(\sigma(u,v)) \cdot \left( \sigma'_u \times \sigma'_v \right) du\,dv\]<br><br>Es la integral doble sobre \(D\) del campo <b>evaluado en los puntos de la superficie</b>, producto escalar con el <b>producto vectorial de las derivadas parciales</b> de la parametrización (\(\sigma'_u \times \sigma'_v\) = vector normal a \(S\), no nulo si \(S\) es regular).<br><br>Interpretación física: si \(\vec{F}\) es el campo de velocidades de un fluido, el flujo es el <b>caudal</b> (\(\vec{F}\cdot\check{n}\,dS\) con \(dS = \|\sigma'_u \times \sigma'_v\|\,du\,dv\); las normas se cancelan). Si \(S\) es cerrada se puede agregar un circulito al signo integral, pero la integral es la misma.<br><i>Fuente: 14-flujo.md</i>
Definí la <b>divergencia</b> de un campo vectorial \(\vec{F} = (f_1, f_2, f_3)\). ¿Qué tipo de objeto resulta?	\[\operatorname{div}\vec{F} = \frac{\partial f_1}{\partial x} + \frac{\partial f_2}{\partial y} + \frac{\partial f_3}{\partial z}\]<br><br>Se interpreta como el <b>producto escalar del operador nabla</b> con el campo:<br>\[\operatorname{div}\vec{F} = \nabla \cdot \vec{F} = \left( \frac{\partial}{\partial x}, \frac{\partial}{\partial y}, \frac{\partial}{\partial z} \right) \cdot (f_1, f_2, f_3)\]<br><br>La divergencia de un campo vectorial <b>siempre resulta un campo escalar</b>: a cada punto del espacio le corresponde un número real.<br><br>Ejemplos: \(\vec{F}=(x,y,z) \Rightarrow \operatorname{div}\vec{F} = 1+1+1 = 3\) (constante); \(\vec{F}=(x^3,y^3,z^3) \Rightarrow \operatorname{div}\vec{F} = 3(x^2+y^2+z^2)\).<br><i>Fuente: 15-divergencia.md</i>
